id;clusters_0;clusters_1
pub.1048559365;9;8
pub.1048576953;21;17
pub.1048587498;98;10
pub.1048614679;84;57
pub.1048641784;9;8
pub.1048653123;9;8
pub.1048659525;68;47
pub.1048676873;22;18
pub.1048678380;33;25
pub.1048682831;13;4
pub.1048697423;67;46
pub.1048701577;9;8
pub.1048707105;29;4
pub.1048751238;45;23
pub.1048759870;13;4
pub.1048777808;8;7
pub.1048813784;176;25
pub.1048818458;6;5
pub.1048841556;49;2
pub.1048861571;58;41
pub.1048902214;175;25
pub.1047830833;3;2
pub.1047833937;40;31
pub.1047841371;30;23
pub.1047851753;22;18
pub.1047856407;9;8
pub.1047867652;37;28
pub.1047872240;26;4
pub.1047903104;22;18
pub.1047906621;0;0
pub.1047928504;67;46
pub.1047931320;9;8
pub.1047957689;21;17
pub.1047959858;5;4
pub.1047978439;9;8
pub.1047991521;108;38
pub.1048007888;9;8
pub.1048009631;22;18
pub.1048028142;45;23
pub.1048040771;22;18
pub.1048047127;5;4
pub.1048047840;45;23
pub.1048065317;122;5
pub.1048097540;108;38
pub.1048097883;110;61
pub.1048158653;68;47
pub.1048180966;4;3
pub.1048227356;13;4
pub.1048232533;0;0
pub.1048253154;67;46
pub.1048261241;46;33
pub.1048262554;22;18
pub.1048266445;21;17
pub.1048272780;0;0
pub.1048323485;90;56
pub.1048332330;4;3
pub.1048332594;24;18
pub.1048382032;58;41
pub.1048388793;22;18
pub.1048406942;68;47
pub.1048413210;31;24
pub.1048415993;20;3
pub.1048458247;9;8
pub.1048462606;9;8
pub.1048503061;0;0
pub.1048521803;23;19
pub.1048605582;115;43
pub.1048611320;9;8
pub.1048622160;9;8
pub.1048626153;9;8
pub.1048630915;95;64
pub.1048630952;21;17
pub.1048635464;50;18
pub.1048664757;22;18
pub.1048682498;70;1
pub.1048710593;6;5
pub.1048725115;22;18
pub.1048736158;0;0
pub.1048759794;29;4
pub.1048762516;138;88
pub.1048817232;9;8
pub.1048825506;131;67
pub.1048844215;30;23
pub.1048852543;86;59
pub.1048856669;9;8
pub.1048864737;9;8
pub.1048878777;74;50
pub.1048879681;30;23
pub.1048886667;70;1
pub.1048886850;58;41
pub.1048891516;20;3
pub.1047850450;108;38
pub.1047852562;79;54
pub.1047860848;22;18
pub.1047861729;27;21
pub.1047881780;54;38
pub.1047891437;23;19
pub.1047900315;30;23
pub.1047930777;9;8
pub.1047955713;9;8
pub.1047977838;26;4
pub.1047980208;38;29
pub.1047980534;5;4
pub.1048000008;9;8
pub.1048016294;5;4
pub.1048055658;28;22
pub.1048075222;45;23
pub.1048083919;73;49
pub.1048085560;27;21
pub.1048098763;9;8
pub.1048099866;138;88
pub.1048104887;5;4
pub.1048108005;70;1
pub.1048157335;5;4
pub.1048157651;9;8
pub.1048171990;22;18
pub.1048185103;5;4
pub.1048197144;73;49
pub.1048202366;22;18
pub.1048205688;9;8
pub.1048205694;0;0
pub.1048223124;5;4
pub.1048242907;3;2
pub.1048283015;0;0
pub.1048283275;26;4
pub.1048295189;21;17
pub.1048309427;45;23
pub.1048310024;4;3
pub.1048311776;21;17
pub.1048336608;15;12
pub.1048342237;58;41
pub.1048354637;3;2
pub.1048360224;26;4
pub.1048411871;45;23
pub.1048412837;50;18
pub.1048438619;59;42
pub.1048452109;22;18
pub.1048477871;3;2
pub.1048495069;1198;18
pub.1048517520;152;11
pub.1048555929;28;22
pub.1048574377;28;22
pub.1048589435;30;23
pub.1048594177;98;10
pub.1048610573;5;4
pub.1048647500;57;38
pub.1048656548;68;47
pub.1048680676;28;22
pub.1048687245;5;4
pub.1048687906;9;8
pub.1048693072;22;18
pub.1048694359;49;2
pub.1048697947;62;32
pub.1048731938;21;17
pub.1048746519;9;8
pub.1048748356;30;23
pub.1048121662;0;0
pub.1048135852;46;33
pub.1048137381;5;4
pub.1048162820;5;4
pub.1048164543;26;4
pub.1048171512;23;19
pub.1048174040;60;43
pub.1048178502;131;67
pub.1048208375;23;19
pub.1048212695;9;8
pub.1048217304;9;8
pub.1048228971;65;23
pub.1048229293;0;0
pub.1048233217;96;53
pub.1048238516;62;32
pub.1048239616;30;23
pub.1048239936;531;349
pub.1048242623;78;53
pub.1048284992;23;19
pub.1048320243;26;4
pub.1048337149;62;32
pub.1048384649;22;18
pub.1048394220;9;8
pub.1048415771;26;4
pub.1048425925;5;4
pub.1048454794;103;8
pub.1048520589;33;25
pub.1048521796;5;4
pub.1048522648;0;0
pub.1048522810;5;4
pub.1048528156;94;63
pub.1048544333;3;2
pub.1048557688;9;8
pub.1048572546;0;0
pub.1048589355;12;10
pub.1048603045;9;8
pub.1048617447;22;18
pub.1048630463;12;10
pub.1048649250;36;27
pub.1048658562;47;21
pub.1048672328;70;1
pub.1048691990;103;8
pub.1048707187;47;21
pub.1048712766;9;8
pub.1048713863;138;88
pub.1048716487;1;0
pub.1048769669;78;53
pub.1048775319;22;18
pub.1048775425;21;17
pub.1048789994;22;18
pub.1048818047;1;0
pub.1048845843;108;38
pub.1048859847;22;18
pub.1048872736;9;8
pub.1048889380;3;2
pub.1048909130;0;0
pub.1048954602;30;23
pub.1048958111;45;23
pub.1048961802;62;32
pub.1049005943;9;8
pub.1049040809;46;33
pub.1049042889;30;23
pub.1049043039;22;18
pub.1049055153;23;19
pub.1049071917;5;4
pub.1049089528;13;4
pub.1049096311;9;8
pub.1049100920;1202;783
pub.1049135644;52;36
pub.1049139509;62;32
pub.1049170121;30;23
pub.1049170846;1;0
pub.1049171428;131;67
pub.1049180034;122;5
pub.1049187885;108;38
pub.1047727720;5;4
pub.1047729317;20;3
pub.1047732627;68;47
pub.1047741703;9;8
pub.1047751989;22;18
pub.1047791549;3;2
pub.1047792643;13;4
pub.1047795589;9;8
pub.1047801476;26;4
pub.1047808514;95;64
pub.1047810752;62;32
pub.1047812889;5;4
pub.1047815321;9;8
pub.1047863629;5;4
pub.1047884156;9;8
pub.1047952609;13;4
pub.1047977994;23;19
pub.1047987315;4;3
pub.1048009722;13;4
pub.1048010526;9;8
pub.1048014260;21;17
pub.1048021556;5;4
pub.1048083556;4;3
pub.1048096062;13;4
pub.1048103024;50;18
pub.1048140227;21;17
pub.1048143871;23;19
pub.1048151748;23;19
pub.1048195412;62;32
pub.1048198067;21;17
pub.1048213331;30;23
pub.1048213817;6;5
pub.1048234754;26;4
pub.1048264638;9;8
pub.1048267124;57;38
pub.1048324465;4;3
pub.1048334403;68;47
pub.1048348927;30;23
pub.1048360789;98;10
pub.1048371363;49;2
pub.1048384556;5;4
pub.1048390924;15;12
pub.1048395641;23;19
pub.1048430322;21;17
pub.1048435767;37;28
pub.1048439163;9;8
pub.1048486988;13;4
pub.1048500321;1203;784
pub.1048521592;26;4
pub.1048524654;42;32
pub.1048526604;5;4
pub.1048530249;33;25
pub.1048531325;30;23
pub.1048536039;62;32
pub.1048537622;9;8
pub.1048547156;6;5
pub.1048564453;9;8
pub.1048579662;23;19
pub.1048601556;9;8
pub.1048614694;94;63
pub.1048640754;13;4
pub.1048680646;22;18
pub.1048684426;9;8
pub.1048742414;28;22
pub.1048743368;21;17
pub.1048749069;9;8
pub.1048753322;15;12
pub.1048768179;22;18
pub.1048768424;10;5
pub.1048793064;26;4
pub.1048806812;94;63
pub.1048811390;30;23
pub.1048826235;9;8
pub.1048123201;20;3
pub.1048132233;98;10
pub.1048148163;6;5
pub.1048160458;30;23
pub.1048167020;31;24
pub.1048174428;29;4
pub.1048176482;23;19
pub.1048183169;9;8
pub.1048190068;9;8
pub.1048194926;10;5
pub.1048202329;22;18
pub.1048208337;15;12
pub.1048235736;5;4
pub.1048235808;58;41
pub.1048250458;29;4
pub.1048251786;68;47
pub.1048266766;13;4
pub.1048269863;12;10
pub.1048273811;20;3
pub.1048282716;22;18
pub.1048288172;9;8
pub.1048288812;29;4
pub.1048348140;23;19
pub.1048370377;29;4
pub.1048376049;5;4
pub.1048377033;0;0
pub.1048396572;29;4
pub.1048407723;5;4
pub.1048409332;108;38
pub.1048420153;5;4
pub.1048423912;5;4
pub.1048443629;22;18
pub.1048446290;23;19
pub.1048449615;9;8
pub.1048456000;5;4
pub.1048483698;26;4
pub.1048484771;30;23
pub.1048509255;103;8
pub.1048510840;1;0
pub.1048563943;22;18
pub.1048578101;645;420
pub.1048596352;62;32
pub.1048601650;13;4
pub.1048604862;12;10
pub.1048618286;5;4
pub.1048639964;4;3
pub.1048651908;9;8
pub.1048653251;9;8
pub.1048669599;22;18
pub.1048698732;0;0
pub.1048701406;104;69
pub.1048730774;68;47
pub.1048735711;26;4
pub.1048754943;31;24
pub.1048757762;4;3
pub.1048769664;36;27
pub.1048805781;9;8
pub.1048808000;45;23
pub.1048835075;36;27
pub.1048842670;24;18
pub.1048852653;0;0
pub.1048860921;65;23
pub.1048864449;5;4
pub.1048865203;5;4
pub.1048875776;9;8
pub.1048884265;327;214
pub.1048886796;5;4
pub.1048893904;6;5
pub.1048899168;30;23
pub.1048900089;38;29
pub.1048905856;26;4
pub.1048929708;23;19
pub.1048992432;31;24
pub.1049023879;5;4
pub.1048439867;65;23
pub.1048445156;180;7
pub.1048453999;62;32
pub.1048454935;9;8
pub.1048455867;29;4
pub.1048462757;57;38
pub.1048464688;21;17
pub.1048485086;22;18
pub.1048532940;45;23
pub.1048544320;9;8
pub.1048549729;9;8
pub.1048569696;0;0
pub.1048572711;6;5
pub.1048573157;9;8
pub.1048587420;26;4
pub.1048594117;21;17
pub.1048617749;108;38
pub.1048625567;21;17
pub.1048639386;13;4
pub.1048683564;5;4
pub.1048685808;57;38
pub.1048688907;135;85
pub.1048689864;23;19
pub.1048699415;81;15
pub.1048702801;5;4
pub.1048708226;27;21
pub.1048712683;3;2
pub.1048719690;14;11
pub.1048725709;24;18
pub.1048728483;42;32
pub.1048744574;49;2
pub.1048752954;45;23
pub.1048753209;9;8
pub.1048783222;22;18
pub.1048804734;146;2
pub.1048820239;30;23
pub.1048823451;13;4
pub.1048834824;21;17
pub.1048872992;68;47
pub.1048970576;67;46
pub.1049002481;57;38
pub.1049003265;30;23
pub.1049007625;23;19
pub.1049045768;59;42
pub.1049050860;9;8
pub.1049059690;5;4
pub.1049110536;13;4
pub.1049116701;38;29
pub.1049137126;491;322
pub.1049147903;55;39
pub.1049149570;98;10
pub.1049150231;13;4
pub.1049163706;3;2
pub.1049163855;22;18
pub.1049191575;9;8
pub.1049194302;72;27
pub.1049199157;14;11
pub.1049200281;26;4
pub.1049221450;9;8
pub.1049228159;12;10
pub.1049233437;22;18
pub.1049254995;24;18
pub.1049255215;45;23
pub.1049270667;9;8
pub.1049277681;26;4
pub.1049280271;22;18
pub.1049289262;9;8
pub.1049307853;20;3
pub.1049310485;21;17
pub.1049320362;36;27
pub.1049359491;23;19
pub.1049365854;51;35
pub.1049380753;9;8
pub.1049383362;5;4
pub.1049404808;1206;785
pub.1049406164;9;8
pub.1049418413;9;8
pub.1049440291;5;4
pub.1049461002;20;3
pub.1049476869;6;5
pub.1049501882;26;4
pub.1049511344;9;8
pub.1049519938;22;18
pub.1049528980;26;4
pub.1048543725;65;23
pub.1048551354;57;38
pub.1048564422;3;2
pub.1048565124;29;4
pub.1048568021;30;23
pub.1048568408;65;23
pub.1048571152;65;23
pub.1048585080;22;18
pub.1048629892;9;8
pub.1048636898;1207;786
pub.1048655743;50;18
pub.1048679774;9;8
pub.1048683224;5;4
pub.1048698779;45;23
pub.1048720797;9;8
pub.1048732020;68;47
pub.1048746884;24;18
pub.1048752898;76;52
pub.1048756844;12;10
pub.1048800044;57;38
pub.1048804916;5;4
pub.1048807631;2;1
pub.1048833911;10;5
pub.1048843121;22;18
pub.1048864103;5;4
pub.1048865690;9;8
pub.1048887970;108;38
pub.1048904849;5;4
pub.1048909109;3;2
pub.1048914064;6;5
pub.1048958175;98;10
pub.1048966658;41;4
pub.1048968712;62;32
pub.1048977092;5;4
pub.1049072250;30;23
pub.1049075828;0;0
pub.1049083507;9;8
pub.1049087632;50;18
pub.1049099906;5;4
pub.1049107433;0;0
pub.1049143567;1;0
pub.1049158269;9;8
pub.1049189308;26;4
pub.1049204919;108;38
pub.1049207139;30;23
pub.1049216499;20;3
pub.1049220923;108;38
pub.1049228011;5;4
pub.1049240579;23;19
pub.1049256455;58;41
pub.1049265827;23;19
pub.1049282366;5;4
pub.1049292765;9;8
pub.1049295509;50;18
pub.1049335113;170;110
pub.1049349836;65;23
pub.1049354531;65;23
pub.1049379602;72;27
pub.1049397589;37;28
pub.1049408215;108;38
pub.1049414435;0;0
pub.1049431758;29;4
pub.1049443686;9;8
pub.1049463036;26;4
pub.1049477443;13;4
pub.1049488502;9;8
pub.1049502933;49;2
pub.1049506653;5;4
pub.1049507543;108;38
pub.1049517723;9;8
pub.1049539259;30;23
pub.1049548986;3;2
pub.1049556661;56;40
pub.1048270609;30;23
pub.1048289695;30;23
pub.1048298792;13;4
pub.1048312406;6;5
pub.1048384137;26;4
pub.1048401853;261;166
pub.1048441665;42;32
pub.1048442228;13;4
pub.1048470810;31;24
pub.1048488114;30;23
pub.1048557021;28;22
pub.1048568044;9;8
pub.1048571350;9;8
pub.1048579209;100;66
pub.1048596364;45;23
pub.1048653846;4;3
pub.1048676589;22;18
pub.1048677282;9;8
pub.1048677489;5;4
pub.1048684018;30;23
pub.1048708928;5;4
pub.1048716893;20;3
pub.1048739511;68;47
pub.1048744123;9;8
pub.1048768060;10;5
pub.1048798976;41;4
pub.1048803651;56;40
pub.1048833389;9;8
pub.1048839253;68;47
pub.1048854153;4;3
pub.1048856182;15;12
pub.1048882989;13;4
pub.1048889897;22;18
pub.1048892394;30;23
pub.1048913369;11;9
pub.1048936039;5;4
pub.1048938814;72;27
pub.1048959291;9;8
pub.1048966621;65;23
pub.1048985630;13;4
pub.1049012885;20;3
pub.1049013921;50;18
pub.1049032898;5;4
pub.1049046659;31;24
pub.1049047819;0;0
pub.1049053504;1210;33
pub.1049076081;22;18
pub.1049081526;9;8
pub.1049125860;57;38
pub.1049127135;9;8
pub.1049147027;5;4
pub.1049186262;15;12
pub.1049190847;9;8
pub.1049204968;9;8
pub.1049216538;78;53
pub.1049225920;9;8
pub.1049228716;21;17
pub.1049234772;22;18
pub.1049242413;0;0
pub.1049263583;41;4
pub.1049270170;1211;19
pub.1049272851;108;38
pub.1049285221;4;3
pub.1049290096;33;25
pub.1049297210;5;4
pub.1049299089;9;8
pub.1049302140;98;10
pub.1049319344;0;0
pub.1049320616;100;66
pub.1049326566;9;8
pub.1049396924;26;4
pub.1049414623;9;8
pub.1048775515;26;4
pub.1048779840;30;23
pub.1048786799;54;38
pub.1048787032;22;18
pub.1048815005;42;32
pub.1048816771;9;8
pub.1048820537;9;8
pub.1048834376;13;4
pub.1048862424;5;4
pub.1048871412;21;17
pub.1048875060;23;19
pub.1048878607;68;47
pub.1048894137;108;38
pub.1048895526;68;47
pub.1048900133;9;8
pub.1048907399;114;73
pub.1048909532;5;4
pub.1048912457;5;4
pub.1048913940;122;5
pub.1048929300;23;19
pub.1048938996;21;17
pub.1048955378;0;0
pub.1048975168;5;4
pub.1049015081;5;4
pub.1049015513;9;8
pub.1049040642;90;56
pub.1049115711;23;19
pub.1049130530;9;8
pub.1049131403;29;4
pub.1049156020;29;4
pub.1049164080;26;4
pub.1049171029;136;86
pub.1049174086;9;8
pub.1049178494;104;69
pub.1049189955;20;3
pub.1049193190;12;10
pub.1049202589;29;4
pub.1049231813;6;5
pub.1049232131;13;4
pub.1049248451;6;5
pub.1049253174;50;18
pub.1049261748;3;2
pub.1049267542;54;38
pub.1049272035;26;4
pub.1049298407;5;4
pub.1049311436;41;4
pub.1049315270;108;38
pub.1049315660;110;61
pub.1049321254;13;4
pub.1049342629;20;3
pub.1049383282;73;49
pub.1049395392;13;4
pub.1049480064;24;18
pub.1049485024;57;38
pub.1049491824;26;4
pub.1049492755;9;8
pub.1049495046;74;50
pub.1049511190;9;8
pub.1049525702;108;38
pub.1049529189;122;5
pub.1049558416;57;38
pub.1049562886;9;8
pub.1049570385;23;19
pub.1049581388;5;4
pub.1049633148;5;4
pub.1049642423;29;4
pub.1049662871;30;23
pub.1049688365;50;18
pub.1049691773;9;8
pub.1049709061;161;2
pub.1049739737;13;4
pub.1049781196;50;18
pub.1049781690;9;8
pub.1049785186;13;4
pub.1049789412;21;17
pub.1049791389;3;2
pub.1049795465;10;5
pub.1049821477;5;4
pub.1048921608;5;4
pub.1048930559;30;23
pub.1048959167;9;8
pub.1048963966;6;5
pub.1048979715;20;3
pub.1048988526;9;8
pub.1049077405;22;18
pub.1049086274;68;47
pub.1049113741;13;4
pub.1049122252;5;4
pub.1049132569;13;4
pub.1049168811;9;8
pub.1049173576;9;8
pub.1049178491;26;4
pub.1049204956;28;22
pub.1049205507;13;4
pub.1049206376;58;41
pub.1049240061;28;22
pub.1049260110;5;4
pub.1049263532;5;4
pub.1049285778;9;8
pub.1049292687;9;8
pub.1049303006;30;23
pub.1049306640;12;10
pub.1049314602;23;19
pub.1049346377;0;0
pub.1049349147;20;3
pub.1049360629;110;61
pub.1049373671;768;19
pub.1049386894;49;2
pub.1049390822;78;53
pub.1049398411;10;5
pub.1049464676;50;18
pub.1049466235;1;0
pub.1049482346;131;67
pub.1049487500;5;4
pub.1049511924;9;8
pub.1049541645;81;15
pub.1049551058;13;4
pub.1049567235;68;47
pub.1049585883;21;17
pub.1049591292;23;19
pub.1049603350;0;0
pub.1049610708;9;8
pub.1049618637;4;3
pub.1049635435;5;4
pub.1049645962;9;8
pub.1049654533;5;4
pub.1049670966;5;4
pub.1049697001;3;2
pub.1049729479;13;4
pub.1049740226;20;3
pub.1049744836;5;4
pub.1049762092;9;8
pub.1049768805;0;0
pub.1049770234;7;6
pub.1049771261;9;8
pub.1049843392;33;25
pub.1049864056;9;8
pub.1049866079;9;8
pub.1049896770;9;8
pub.1049922561;9;8
pub.1050009249;13;4
pub.1050024340;5;4
pub.1050038116;5;4
pub.1050043996;4;3
pub.1050052181;9;8
pub.1050078365;805;524
pub.1050115160;6;5
pub.1050125283;15;12
pub.1050162815;6;5
pub.1050164187;23;19
pub.1050184386;30;23
pub.1050200412;3;2
pub.1050205442;21;17
pub.1050205961;23;19
pub.1050226978;5;4
pub.1050235626;13;4
pub.1048791210;3;2
pub.1048799622;5;4
pub.1048813051;5;4
pub.1048815247;9;8
pub.1048824649;21;17
pub.1048879963;13;4
pub.1048887563;48;34
pub.1048931610;20;3
pub.1048936636;6;5
pub.1048965002;5;4
pub.1048973322;48;34
pub.1048988357;42;32
pub.1049013849;49;2
pub.1049024615;12;10
pub.1049031870;5;4
pub.1049034227;13;4
pub.1049034855;13;4
pub.1049079763;30;23
pub.1049093273;108;38
pub.1049095584;91;62
pub.1049097406;5;4
pub.1049121771;5;4
pub.1049134122;20;3
pub.1049150568;36;27
pub.1049198342;22;18
pub.1049217507;45;23
pub.1049219729;29;4
pub.1049234790;26;4
pub.1049253112;1215;790
pub.1049268164;108;38
pub.1049299676;50;18
pub.1049313971;41;4
pub.1049334002;31;24
pub.1049351274;9;8
pub.1049351609;5;4
pub.1049365122;5;4
pub.1049367054;165;75
pub.1049424738;15;12
pub.1049433622;21;17
pub.1049470665;0;0
pub.1049483740;6;5
pub.1049492984;54;38
pub.1049495587;31;24
pub.1049509071;0;0
pub.1049518058;12;10
pub.1049529046;57;38
pub.1049534974;57;38
pub.1049537004;73;49
pub.1049582512;5;4
pub.1049600774;9;8
pub.1049605848;108;38
pub.1049642362;9;8
pub.1049675329;78;53
pub.1049681317;23;19
pub.1049696788;57;38
pub.1049759063;0;0
pub.1049762853;1;0
pub.1049773679;28;22
pub.1049780158;9;8
pub.1049787082;86;59
pub.1049794727;0;0
pub.1049794909;10;5
pub.1049804558;9;8
pub.1049854947;9;8
pub.1049870582;49;2
pub.1049904350;131;67
pub.1049937416;30;23
pub.1049944603;24;18
pub.1049945954;9;8
pub.1049947692;556;22
pub.1049953354;9;8
pub.1049985550;13;4
pub.1049988335;30;23
pub.1049995641;5;4
pub.1050002706;113;72
pub.1050003389;108;38
pub.1049036142;50;18
pub.1049049219;30;23
pub.1049050054;22;18
pub.1049052686;30;23
pub.1049067355;6;5
pub.1049082625;93;3
pub.1049100085;13;4
pub.1049104557;70;1
pub.1049104826;13;4
pub.1049109400;5;4
pub.1049111448;104;69
pub.1049126353;22;18
pub.1049140717;9;8
pub.1049147694;21;17
pub.1049154093;50;18
pub.1049164515;68;47
pub.1049172694;9;8
pub.1049175137;13;4
pub.1049179554;62;32
pub.1049193030;146;2
pub.1049199268;9;8
pub.1049208663;20;3
pub.1049209731;30;23
pub.1049211122;30;23
pub.1049243169;31;24
pub.1049245580;93;3
pub.1049246729;0;0
pub.1049252605;15;12
pub.1049296923;24;18
pub.1049303248;21;17
pub.1049313201;104;69
pub.1049318410;26;4
pub.1049328282;9;8
pub.1049345055;45;23
pub.1049363012;9;8
pub.1049368562;21;17
pub.1049372386;130;2
pub.1049386844;5;4
pub.1049406908;9;8
pub.1049420760;10;5
pub.1049424126;0;0
pub.1049425035;68;47
pub.1049431667;5;4
pub.1049433057;9;8
pub.1049440301;90;56
pub.1049442953;79;54
pub.1049474210;90;56
pub.1049483619;15;12
pub.1049490518;23;19
pub.1049491331;9;8
pub.1049517427;71;9
pub.1049521719;21;17
pub.1049533341;9;8
pub.1049536476;51;35
pub.1049581946;59;42
pub.1049599095;21;17
pub.1049599560;108;38
pub.1049635201;122;5
pub.1049648931;104;69
pub.1049663012;4;3
pub.1049668660;5;4
pub.1049679279;29;4
pub.1049708073;20;3
pub.1049756862;9;8
pub.1049792500;93;3
pub.1049802091;26;4
pub.1049803250;5;4
pub.1049814017;23;19
pub.1049834274;23;19
pub.1049848109;3;2
pub.1049851464;160;105
pub.1049868395;20;3
pub.1049879437;9;8
pub.1049886304;22;18
pub.1049891568;68;47
pub.1049906399;0;0
pub.1049920505;5;4
pub.1049934746;30;23
pub.1049972893;46;33
pub.1049996109;4;3
pub.1050011036;13;4
pub.1048906639;21;17
pub.1048919647;27;21
pub.1048928171;26;4
pub.1048931569;5;4
pub.1048977763;50;18
pub.1048978963;94;63
pub.1048996168;5;4
pub.1049008730;23;19
pub.1049019865;5;4
pub.1049057495;41;4
pub.1049067800;65;23
pub.1049073200;36;27
pub.1049079815;70;1
pub.1049087715;21;17
pub.1049091274;13;4
pub.1049110953;0;0
pub.1049133755;5;4
pub.1049141029;50;18
pub.1049153555;41;4
pub.1049159876;5;4
pub.1049160948;9;8
pub.1049175935;65;23
pub.1049177267;23;19
pub.1049185111;22;18
pub.1049214589;5;4
pub.1049219241;140;89
pub.1049238985;9;8
pub.1049249384;21;17
pub.1049252740;13;4
pub.1049260755;26;4
pub.1049261133;0;0
pub.1049317396;13;4
pub.1049324833;20;3
pub.1049328019;45;23
pub.1049328071;3;2
pub.1049350831;50;18
pub.1049351041;122;5
pub.1049352951;9;8
pub.1049386468;22;18
pub.1049414480;28;22
pub.1049435270;68;47
pub.1049441999;15;12
pub.1049446117;68;47
pub.1049453826;22;18
pub.1049485144;108;38
pub.1049492868;21;17
pub.1049494881;26;4
pub.1049500503;5;4
pub.1049517860;57;38
pub.1049523220;26;4
pub.1049524101;78;53
pub.1049528997;6;5
pub.1049529964;50;18
pub.1049596657;45;23
pub.1049598113;21;17
pub.1049610872;1219;793
pub.1049612599;3;2
pub.1049623096;42;32
pub.1049627875;4;3
pub.1049628180;17;14
pub.1049676818;95;64
pub.1049700043;23;19
pub.1049720933;22;18
pub.1049721010;103;8
pub.1049739142;48;34
pub.1049754444;0;0
pub.1049755631;23;19
pub.1049768311;22;18
pub.1049773067;60;43
pub.1048915445;58;41
pub.1048938093;9;8
pub.1048992710;9;8
pub.1049002728;21;17
pub.1049021063;41;4
pub.1049028201;16;13
pub.1049039428;3;2
pub.1049064472;9;8
pub.1049067981;68;47
pub.1049085777;5;4
pub.1049103005;23;19
pub.1049106510;5;4
pub.1049109385;30;23
pub.1049119563;5;4
pub.1049127110;0;0
pub.1049128695;54;38
pub.1049130901;30;23
pub.1049149743;15;12
pub.1049151931;10;5
pub.1049160928;15;12
pub.1049166508;71;9
pub.1049175355;30;23
pub.1049207327;5;4
pub.1049225040;22;18
pub.1049242329;93;3
pub.1049255419;30;23
pub.1049278078;5;4
pub.1049280702;50;18
pub.1049321100;5;4
pub.1049351471;31;24
pub.1049377685;26;4
pub.1049415172;50;18
pub.1049423691;8;7
pub.1049460571;81;15
pub.1049512866;9;8
pub.1049529402;45;23
pub.1049536909;23;19
pub.1049554676;12;10
pub.1049571049;30;23
pub.1049571630;24;18
pub.1049584824;78;53
pub.1049588403;22;18
pub.1049602997;3;2
pub.1049612023;9;8
pub.1049628004;9;8
pub.1049631023;22;18
pub.1049637797;9;8
pub.1049641513;15;12
pub.1049648347;54;38
pub.1049652268;22;18
pub.1049666255;9;8
pub.1049672904;41;4
pub.1049676308;103;8
pub.1049677761;20;3
pub.1049704300;30;23
pub.1049708484;13;4
pub.1049718101;5;4
pub.1049719066;9;8
pub.1049746762;36;27
pub.1049748667;22;18
pub.1049750250;26;4
pub.1049750914;30;23
pub.1049757231;24;18
pub.1049764336;23;19
pub.1049768855;131;67
pub.1049802852;30;23
pub.1049818286;23;19
pub.1049822185;37;28
pub.1049834524;94;63
pub.1049840740;9;8
pub.1049843888;12;10
pub.1049854532;62;32
